ID,RoomServiceCDF,FoodCourtCDF,ShoppingMallCDF,SpaCDF,VRDeckCDF
1309,0.8160,0.0000,0.5478,0.0000,0.0000
1310,0.0000,0.0000,0.0000,0.0000,0.0000
1311,0.0000,0.0000,0.0000,0.0000,0.0000
1312,0.0000,0.0000,0.0000,0.0000,0.0000
1313,0.8135,0.3068,0.3249,0.2059,0.0000
1314,0.5801,0.0504,0.5097,0.0000,0.5472
1315,0.2632,0.0000,0.5110,0.4438,0.8841
1316,0.9349,0.0000,0.5183,0.5436,0.2140
1317,0.0000,0.0000,0.0000,0.0000,0.0000
1318,0.5319,0.4029,0.0000,0.6229,0.0000
1319,0.0000,0.5424,0.5776,0.0000,0.2942
1320,0.0000,0.0000,0.6656,0.6469,0.3213
1321,0.0000,0.0000,0.0000,0.0000,0.0000
1322,0.0000,0.0000,0.6950,0.3308,0.4326
1323,0.0000,0.0000,0.0000,0.0000,0.0000
1324,0.0000,0.0000,0.0000,0.0000,0.0000
1325,0.8988,0.0000,0.0000,0.2247,0.0000
1326,0.0201,0.6310,0.2710,0.3597,0.9402
1327,0.0000,0.2713,0.0000,0.9551,0.1829
1328,0.2477,0.0000,0.8696,0.0000,0.0000
1329,0.7022,0.0887,0.2683,0.1521,0.0000
1330,0.1313,0.4217,0.0908,0.5891,0.0000
1331,0.0957,0.6460,0.0000,0.0000,0.0000
1332,0.0000,0.5635,0.8442,0.0000,0.4066
1333,0.0000,0.0000,0.1902,0.0000,0.7610
1334,0.0000,0.0000,0.0000,0.0000,0.0000
1335,0.4733,0.0000,0.0000,0.0000,0.8860
1336,0.1630,0.3984,0.9586,0.2109,0.2610
1337,0.0000,0.0000,0.0000,0.0000,0.0000
1338,0.0000,0.3995,0.0000,0.8584,0.9372
1339,0.8729,0.0000,0.9013,0.0000,0.0000
1340,0.0000,0.0000,0.0000,0.0000,0.0000
1341,0.5049,0.9565,0.6165,0.2476,0.7570
1342,0.7685,0.0000,0.5293,0.0000,0.1123
1343,0.0000,0.0000,0.0000,0.0000,0.0000
1344,0.0000,0.0000,0.0000,0.0000,0.0000
1345,0.0000,0.0000,0.0000,0.0000,0.0000
1346,0.0000,0.0000,0.0000,0.0000,0.0000
1347,0.9680,0.8304,0.0000,0.0000,0.8794
1348,0.0000,0.0000,0.0000,0.0000,0.0000
1349,0.0000,0.9231,0.0000,0.7116,0.0000
1350,0.0000,0.0000,0.0000,0.0000,0.0000
1351,0.6867,0.0000,0.0000,0.3308,0.3163
1352,0.0000,0.0000,0.0000,0.0000,0.0000
1353,0.0000,0.0000,0.0000,0.0000,0.0000
1354,0.0000,0.0000,0.0000,0.0000,0.0000
1355,0.0000,0.0000,0.0000,0.0000,0.0000
1356,0.5627,0.0000,0.9400,0.5138,0.0580
1357,0.0000,0.4096,0.4455,0.6122,0.0000
1358,0.5199,0.0000,0.9634,0.0231,0.1460
1359,0.0000,0.0000,0.1087,0.0000,0.7890
1360,0.0000,0.0000,0.0000,0.0000,0.0000
1361,0.0000,0.4429,0.5757,0.4251,0.3609
1362,0.0000,0.0000,0.0000,0.0000,0.0000
1363,0.0000,0.0000,0.0000,0.0000,0.0000
1364,0.0000,0.1927,0.2654,0.0000,0.6869
1365,0.4247,0.4229,0.0000,0.4777,0.4616
1366,0.3606,0.4013,0.5204,0.7464,0.0000
1367,0.7358,0.3324,0.1682,0.3832,0.2962
1368,0.0000,0.8117,0.3090,0.1766,0.6827
1369,0.0000,0.0000,0.0000,0.0000,0.0000
1370,0.0000,0.0000,0.0000,0.0000,0.0000
1371,0.2819,0.7489,0.0000,0.0231,0.7812
1372,0.0000,0.0000,0.0000,0.0000,0.0000
1373,0.0000,0.0000,0.0000,0.0000,0.7262
1374,0.0000,0.0000,0.0000,0.0000,0.0000
1375,0.0000,0.3639,0.0000,0.9744,0.3962
1376,0.4395,0.5329,0.0000,0.9357,0.9189
1377,0.0000,0.0000,0.0000,0.0000,0.0000
1378,0.1085,0.4396,0.1777,0.2476,0.9389
1379,0.0000,0.0000,0.0000,0.0000,0.0000
1380,0.0000,0.7963,0.0000,0.3140,0.8530
1381,0.0000,0.6478,0.0000,0.9809,0.1261
1382,0.0000,0.0000,0.0000,0.0000,0.0000
1383,0.0000,0.8641,0.2892,0.1183,0.9392
1384,0.0773,0.6627,0.0000,0.0000,0.1123
1385,0.0000,0.9933,0.2143,0.9523,0.3430
1386,0.0000,0.0000,0.0000,0.0000,0.0000
1387,0.0000,0.8507,0.0000,0.2059,0.7022
1388,0.0000,0.0000,0.0000,0.0000,0.0000
1389,0.0000,0.5504,0.9638,0.1692,0.6173
1390,0.0000,0.8605,0.6208,0.9994,0.5336
1391,0.0000,0.4907,0.0908,0.9592,0.0000
1392,0.0000,0.0000,0.9589,0.5592,0.0000
1393,0.3261,0.6986,0.6058,0.0000,0.0000
1394,0.0000,0.0000,0.0000,0.0000,0.0000
1395,0.0000,0.0000,0.0000,0.0000,0.0000
1396,0.0000,0.0000,0.0000,0.0000,0.0000
1397,0.4376,0.5072,0.3772,0.0231,0.0233
1398,0.5170,0.4591,0.0000,0.0000,0.4940
1399,0.7690,0.0192,0.0000,0.3352,0.2435
1400,0.0000,0.0000,0.0000,0.0000,0.0000
1401,0.0000,0.0000,0.0000,0.5946,0.9143
1402,0.4159,0.1886,0.7712,0.0000,0.7037
1403,0.0000,0.0000,0.0000,0.0000,0.0000
1404,0.6155,0.0000,0.7767,0.0000,0.0000
1405,0.3417,0.0192,0.8383,0.0000,0.0000
1406,0.0000,0.0000,0.0000,0.0000,0.0000
1407,0.0000,0.0000,0.0000,0.0000,0.0000
1408,0.3143,0.0000,0.0000,0.7674,0.0580
1409,0.0000,0.4656,0.0000,0.9510,0.3541
1410,0.0000,0.0000,0.0000,0.7687,0.1460
1411,0.0000,0.2713,0.0000,0.0625,0.7075
1412,0.0000,0.0000,0.0000,0.0000,0.0000
1413,0.2450,0.0000,0.0000,0.0000,0.7093
1414,0.0000,0.5395,0.2431,0.0000,0.4329
1415,0.1085,0.0000,0.0000,0.0625,0.8013
1416,0.0000,0.0000,0.0000,0.0000,0.0000
1417,0.0000,0.0000,0.0000,0.0000,0.0000
1418,0.0000,0.2790,0.8502,0.0000,0.3118
1419,0.0000,0.0000,0.0000,0.0000,0.0000
1420,0.4993,0.3995,0.0000,0.0000,0.5601
1421,0.0000,0.0000,0.0000,0.0000,0.0000
1422,0.0000,0.0000,0.0000,0.0000,0.0000
1423,0.0000,0.4168,0.0000,0.6631,0.0000
1424,0.9199,0.0000,0.6548,0.0231,0.0000
1425,0.8215,0.0000,0.3697,0.0000,0.0000
1426,0.0000,0.2078,0.7027,0.1609,0.0000
1427,0.0000,0.0000,0.8992,0.0625,0.0000
1428,0.0201,0.0192,0.7433,0.5954,0.0000
1429,0.0000,0.0000,0.0000,0.6050,0.0960
1430,0.5383,0.5359,0.0000,0.2686,0.0000
1431,0.8477,0.0000,0.3552,0.0000,0.0000
1432,0.8433,0.0000,0.0266,0.0000,0.0000
1433,0.7973,0.4661,0.0000,0.5347,0.5324
1434,0.0000,0.0000,0.0000,0.0000,0.0000
1435,0.0000,0.8415,0.0000,0.8925,0.2473
1436,0.3055,0.8287,0.0000,0.9818,0.0233
1437,0.7167,0.0000,0.2008,0.0000,0.0000
1438,0.0000,0.0000,0.0000,0.0000,0.0000
1439,0.0000,0.0000,0.0000,0.0000,0.0000
1440,0.0000,0.0000,0.0000,0.0000,0.0000
1441,0.0000,0.0000,0.0000,0.0000,0.0000
1442,0.0000,0.0000,0.0000,0.0000,0.0000
1443,0.6049,0.7520,0.3061,0.0000,0.0000
1444,0.0957,0.3268,0.0668,0.5166,0.6282
1445,0.0000,0.0000,0.0000,0.0000,0.0000
1446,0.0000,0.0000,0.0000,0.0000,0.0000
1447,0.9860,0.6054,0.9127,0.0625,0.0000
1448,0.0000,0.9627,0.0000,0.3005,0.5096
1449,0.0000,0.0000,0.0000,0.0000,0.0000
1450,0.0000,0.0000,0.6677,0.5290,0.0000
1451,0.0000,0.2286,0.0000,0.0231,0.9947
1452,0.7993,0.0000,0.0000,0.0000,0.0233
1453,0.0000,0.0000,0.0000,0.0000,0.0000
1454,0.2876,0.9060,0.0000,0.2305,0.1123
1455,0.0201,0.5272,0.0000,0.8493,0.9013
1456,0.0000,0.9633,0.2484,0.0000,0.6402
1457,0.0000,0.3875,0.0000,0.9457,0.0000
1458,0.1572,0.1228,0.0000,0.7260,0.0000
1459,0.9966,0.0000,0.4729,0.2249,0.0000
1460,0.0000,0.0000,0.0000,0.0000,0.0000
1461,0.1397,0.0000,0.0000,0.0000,0.7463
1462,0.4421,0.0000,0.7122,0.3443,0.6292
1463,0.4095,0.0000,0.7315,0.2655,0.0000
1464,0.0000,0.0000,0.0000,0.0000,0.0000
1465,0.0000,0.0000,0.0000,0.0000,0.0000
1466,0.0201,0.4280,0.0000,0.2935,0.9508
1467,0.9908,0.8428,0.0000,0.0000,0.4870
1468,0.0000,0.7692,0.3173,0.0000,0.8523
1469,0.0000,0.0000,0.0000,0.0000,0.0000
1470,0.0000,0.7721,0.0000,0.9284,0.0000
1471,0.7624,0.1729,0.0000,0.0000,0.0233
1472,0.0000,0.0192,0.3214,0.0000,0.7621
1473,0.8027,0.0000,0.0000,0.0000,0.8093
1474,0.5109,0.0000,0.5768,0.3897,0.0000
1475,0.0000,0.0000,0.0000,0.0000,0.0000
1476,0.0000,0.7852,0.0000,0.0000,0.7306
1477,0.0000,0.0000,0.0000,0.0000,0.0000
1478,0.8005,0.3324,0.0000,0.1609,0.0000
1479,0.0000,0.0000,0.0000,0.0000,0.0000
1480,0.0000,0.0000,0.0000,0.0000,0.0000
1481,0.7129,0.1817,0.1860,0.0000,0.0000
1482,0.0957,0.0000,0.4648,0.7276,0.0000
1483,0.7789,0.0000,0.3929,0.0000,0.4400
1484,0.6574,0.0000,0.5982,0.0000,0.1987
1485,0.0000,0.3861,0.0965,0.0000,0.0000
1486,0.0000,0.2078,0.0000,0.4620,0.7389
1487,0.5080,0.8111,0.0000,0.0231,0.0000
1488,0.0000,0.0000,0.1586,0.0000,0.7096
1489,0.5547,0.0000,0.3006,0.0000,0.5817
1490,0.0000,0.0000,0.0000,0.0000,0.0000
1491,0.0000,0.0000,0.0000,0.0000,0.0000
1492,0.5571,0.0000,0.0000,0.5805,0.0000
1493,0.0000,0.0000,0.0000,0.0000,0.0000
1494,0.0000,0.0000,0.0000,0.0000,0.0000
1495,0.0000,0.0000,0.0000,0.0000,0.0000
1496,0.0000,0.9967,0.0000,0.7283,0.0000
1497,0.0000,0.7636,0.0668,0.1838,0.1362
1498,0.0000,0.2153,0.0266,0.2680,0.9166
1499,0.4934,0.8998,0.0000,0.5574,0.5419
1500,0.1784,0.8296,0.9231,0.0000,0.4648
1501,0.1085,0.2713,0.0000,0.7332,0.0000
1502,0.0000,0.0714,0.0000,0.0625,0.7831
1503,0.0000,0.9224,0.0000,0.2980,0.2698
1504,0.0000,0.0000,0.0000,0.0000,0.0000
1505,0.0000,0.0000,0.0000,0.0000,0.0000
1506,0.0000,0.0000,0.0000,0.0000,0.0000
1507,0.0000,0.0000,0.0000,0.0000,0.0000
1508,0.2044,0.1028,0.0000,0.7403,0.0000
1509,0.0000,0.0000,0.0000,0.9190,0.3118
1510,0.0000,0.5748,0.0000,0.0000,0.4027
1511,0.0000,0.0000,0.0000,0.0000,0.0000
1512,0.0000,0.0000,0.0000,0.0000,0.0000
1513,0.0535,0.0714,0.0000,0.6725,0.4389
1514,0.1630,0.6713,0.0000,0.8481,0.2259
1515,0.8300,0.4044,0.8006,0.0625,0.0000
1516,0.0000,0.6868,0.0000,0.0000,0.2899
1517,0.0000,0.9046,0.0000,0.0625,0.5419
1518,0.0000,0.0000,0.0000,0.0000,0.0000
1519,0.7445,0.1383,0.0000,0.0000,0.2850
1520,0.5562,0.0000,0.8606,0.2734,0.0000
1521,0.0000,0.0000,0.1354,0.7078,0.0000
1522,0.0000,0.0000,0.0000,0.0000,0.0000
1523,0.0000,0.0000,0.0000,0.0000,0.0000
1524,0.4893,0.7914,0.2353,0.6321,0.0000
1525,0.0000,0.0000,0.0000,0.0000,0.0000
1526,0.6135,0.0000,0.0266,0.5066,0.1460
1527,0.4164,0.3574,0.3142,0.0000,0.5419
1528,0.0000,0.0000,0.0000,0.0000,0.0000
1529,0.0000,0.0000,0.0000,0.0000,0.0000
1530,0.6424,0.0000,0.3630,0.0000,0.0000
1531,0.0000,0.0000,0.0000,0.0000,0.0000
1532,0.0000,0.0000,0.0000,0.0000,0.0000
1533,0.0000,0.7060,0.0000,0.8983,0.3812
1534,0.0404,0.1383,0.0000,0.0000,0.0233
1535,0.0000,0.0000,0.0000,0.0000,0.0000
1536,0.0000,0.0000,0.0000,0.0000,0.0000
1537,0.0000,0.0000,0.0000,0.0000,0.0000
1538,0.0000,0.2168,0.1860,0.7332,0.1123
1539,0.8405,0.2320,0.0000,0.0000,0.5522
1540,0.0000,0.0000,0.0000,0.0000,0.0000
1541,0.0000,0.0000,0.0000,0.0000,0.0000
1542,0.0000,0.0000,0.0000,0.0000,0.0000
1543,0.0000,0.0000,0.0000,0.0000,0.0000
1544,0.8600,0.0000,0.4176,0.0000,0.8106
1545,0.3872,0.6015,0.1354,0.3495,0.2390
1546,0.0000,0.0000,0.0000,0.0000,0.0000
1547,0.5475,0.0000,0.3682,0.5501,0.0000
1548,0.4934,0.0000,0.0266,0.6737,0.0580
1549,0.0000,0.0504,0.0000,0.0000,0.7442
1550,0.0000,0.0000,0.0000,0.0000,0.0000
1551,0.0000,0.0000,0.8394,0.0000,0.0000
1552,0.7859,0.0000,0.1777,0.0873,0.0580
1553,0.0000,0.0000,0.0000,0.0000,0.0000
1554,0.0000,0.0000,0.0000,0.0000,0.0000
1555,0.0000,0.0000,0.0000,0.0000,0.0000
1556,0.0000,0.0000,0.0000,0.0000,0.0000
1557,0.0000,0.0000,0.0000,0.0000,0.0000
1558,0.0957,0.7580,0.8119,0.7522,0.0580
1559,0.9731,0.2714,0.0000,0.0000,0.1123
1560,0.0000,0.6655,0.0000,0.0000,0.0000
1561,0.0201,0.3780,0.3033,0.0000,0.1754
1562,0.0000,0.0000,0.5152,0.3994,0.9678
1563,0.8279,0.0000,0.1354,0.1028,0.0000
1564,0.0000,0.3114,0.0908,0.0000,0.7118
1565,0.0000,0.0192,0.0000,0.7910,0.0000
1566,0.0000,0.0000,0.0000,0.0000,0.0000
1567,0.0000,0.2901,0.0000,0.8996,0.4525
1568,0.0000,0.0000,0.0000,0.0000,0.0000
1569,0.0000,0.8440,0.0000,0.8349,0.4197
1570,0.3777,0.0000,0.0000,0.6379,0.0000
1571,0.0000,0.0000,0.0000,0.0000,0.0000
1572,0.4048,0.6567,0.9821,0.6025,0.3666
1573,0.0535,0.0000,0.1354,0.3876,0.6332
1574,0.9509,0.0000,0.4657,0.2059,0.0000
1575,0.0000,0.0000,0.0000,0.0000,0.0000
1576,0.8845,0.0000,0.8373,0.0000,0.0000
1577,0.0000,0.2945,0.5119,0.0625,0.8512
1578,0.0000,0.0000,0.0000,0.0000,0.0000
1579,0.0000,0.6857,0.0000,0.9831,0.3302
1580,0.1244,0.0000,0.0000,0.7624,0.0000
1581,0.7617,0.0000,0.1230,0.0231,0.1987
1582,0.0000,0.0000,0.0000,0.0000,0.0000
1583,0.0000,0.0000,0.0000,0.0000,0.0000
1584,0.1085,0.3193,0.0000,0.0000,0.1070
1585,0.0201,0.3212,0.0000,0.7599,0.0000
1586,0.0000,0.0000,0.0000,0.0000,0.0000
1587,0.0000,0.4437,0.4056,0.0000,0.5032
1588,0.0000,0.0000,0.0000,0.0000,0.0000
1589,0.0000,0.0000,0.0000,0.0000,0.0000
1590,0.6889,0.5216,0.5076,0.0000,0.2899
1591,0.4574,0.5575,0.0000,0.0000,0.0000
1592,0.0000,0.0000,0.0000,0.0000,0.0000
1593,0.0000,0.0000,0.0000,0.0000,0.0000
1594,0.0000,0.2153,0.4017,0.1183,0.7251
1595,0.9785,0.7484,0.8934,0.0000,0.0000
1596,0.0000,0.0000,0.0000,0.0000,0.0000
1597,0.5020,0.0000,0.5029,0.0625,0.4987
1598,0.0000,0.6421,0.2253,0.9984,0.5829
1599,0.0000,0.1650,0.0000,0.7516,0.0000
1600,0.0000,0.0000,0.0000,0.0000,0.0000
1601,0.0000,0.5645,0.0000,0.0000,0.3369
1602,0.0000,0.0000,0.0000,0.0000,0.0000
1603,0.0000,0.0887,0.0000,0.9796,0.6688
1604,0.8208,0.0000,0.7450,0.0000,0.0789
1605,0.3332,0.7387,0.6622,0.0000,0.0000
1606,0.0000,0.0000,0.0000,0.0000,0.0000
1607,0.0000,0.0714,0.0266,0.0625,0.8321
1608,0.2339,0.0000,0.9020,0.0000,0.2962
1609,0.9417,0.0000,0.4036,0.0000,0.0000
1610,0.8620,0.0000,0.2591,0.0000,0.0233
1611,0.9087,0.0000,0.4546,0.1521,0.1460
1612,0.0000,0.0000,0.0000,0.0000,0.0000
1613,0.8899,0.0000,0.7219,0.2249,0.8264
1614,0.4836,0.2777,0.9017,0.3897,0.0000
1615,0.0000,0.0000,0.0000,0.0000,0.0000
1616,0.5596,0.4370,0.8480,0.7709,0.0000
1617,0.3872,0.0000,0.8597,0.2305,0.0000
1618,0.3514,0.0192,0.3345,0.9102,0.2352
1619,0.3291,0.6285,0.0668,0.0000,0.0000
1620,0.0000,0.0000,0.0000,0.0000,0.0000
1621,0.0000,0.0000,0.0000,0.0000,0.0000
1622,0.7390,0.0000,0.6432,0.5052,0.0000
1623,0.0957,0.0000,0.0000,0.0000,0.8728
1624,0.0000,0.0000,0.0000,0.0000,0.0000
1625,0.0000,0.0000,0.0000,0.0000,0.0000
1626,0.5000,0.2433,0.1230,0.0000,0.6784
1627,0.7523,0.0000,0.0000,0.4269,0.0000
1628,0.1313,0.7901,0.0000,0.3530,0.2583
1629,0.0000,0.4104,0.0000,0.0000,0.6613
1630,0.0000,0.0000,0.0000,0.0000,0.0000
1631,0.8559,0.0000,0.8763,0.5742,0.0000
1632,0.6135,0.0000,0.0000,0.3715,0.4917
1633,0.1998,0.0000,0.6555,0.6519,0.0000
1634,0.3085,0.0000,0.0000,0.0000,0.7449
1635,0.0000,0.0000,0.0000,0.0000,0.0000
1636,0.0201,0.6660,0.0000,0.0000,0.0000
1637,0.8644,0.3399,0.0000,0.0000,0.0000
1638,0.0000,0.0000,0.0000,0.0000,0.0000
1639,0.0000,0.0000,0.0000,0.0000,0.0000
1640,0.0000,0.0000,0.2353,0.6152,0.2126
1641,0.0000,0.0000,0.0000,0.0000,0.0000
1642,0.0000,0.0000,0.0000,0.0000,0.0000
1643,0.7158,0.1650,0.1777,0.0000,0.0000
1644,0.2799,0.5303,0.6058,0.0000,0.0000
1645,0.0000,0.7597,0.0000,0.4970,0.9751
1646,0.0000,0.0000,0.0000,0.0000,0.0000
1647,0.0000,0.0000,0.6536,0.1901,0.0000
1648,0.0000,0.0000,0.0000,0.0625,0.7503
1649,0.0000,0.0000,0.0000,0.0000,0.0000
1650,0.0000,0.0000,0.0000,0.0000,0.0000
1651,0.0000,0.0000,0.0000,0.0000,0.0000
1652,0.7973,0.0192,0.0000,0.0000,0.5203
1653,0.0000,0.0000,0.0000,0.0000,0.0000
1654,0.0000,0.0000,0.0000,0.0000,0.0000
1655,0.2160,0.6672,0.0000,0.2861,0.2435
1656,0.6293,0.0000,0.0000,0.5559,0.0789
1657,0.7043,0.1983,0.1777,0.2476,0.0960
1658,0.3930,0.5359,0.2253,0.3090,0.0233
1659,0.9496,0.1228,0.0000,0.2249,0.0000
1660,0.3528,0.3274,0.0000,0.4605,0.4962
1661,0.0000,0.8805,0.0000,0.3308,0.0000
1662,0.0000,0.0000,0.0000,0.0000,0.0000
1663,0.0000,0.0000,0.0000,0.0000,0.0000
1664,0.3606,0.0000,0.0000,0.0000,0.8365
1665,0.0000,0.0000,0.0000,0.0000,0.0000
1666,0.9826,0.6526,0.0000,0.1318,0.8169
1667,0.9676,0.8861,0.4412,0.3255,0.2850
1668,0.0000,0.0000,0.0000,0.0000,0.0000
1669,0.0000,0.2078,0.0000,0.7332,0.0000
1670,0.0000,0.0000,0.0000,0.0000,0.0000
1671,0.0000,0.0000,0.0000,0.0000,0.0000
1672,0.0000,0.4817,0.6259,0.2769,0.0000
1673,0.8426,0.0000,0.3345,0.2861,0.0000
1674,0.0000,0.0000,0.0000,0.0000,0.0000
1675,0.0000,0.0000,0.8306,0.0000,0.1882
1676,0.0000,0.0000,0.8071,0.0000,0.0000
1677,0.0000,0.0000,0.0000,0.0000,0.0000
1678,0.4107,0.5796,0.0000,0.0000,0.1694
1679,0.0000,0.9862,0.0000,0.0000,0.1759
1680,0.0000,0.0000,0.0000,0.0000,0.0000
1681,0.6354,0.3604,0.4531,0.3530,0.0000
1682,0.2232,0.0000,0.0000,0.0000,0.6558
1683,0.0000,0.0000,0.0000,0.0000,0.0000
1684,0.0000,0.0000,0.0000,0.0000,0.0000
1685,0.2232,0.3265,0.0000,0.2707,0.6772
1686,0.2193,0.0504,0.3732,0.8255,0.0000
1687,0.0000,0.0000,0.0000,0.0000,0.0000
1688,0.0000,0.0000,0.0000,0.0000,0.0000
1689,0.0201,0.4519,0.2935,0.5822,0.3904
1690,0.1085,0.5902,0.0000,0.3666,0.4542
1691,0.0000,0.0000,0.0000,0.0000,0.0000
1692,0.0000,0.0000,0.0000,0.0000,0.0000
1693,0.0000,0.0000,0.0000,0.0000,0.0000
1694,0.0000,0.0000,0.0000,0.0000,0.0000
1695,0.0000,0.0000,0.0000,0.0000,0.0000
1696,0.0000,0.0000,0.0668,0.7578,0.0233
1697,0.0000,0.3861,0.0000,0.6433,0.0000
1698,0.0000,0.0000,0.0000,0.0000,0.0000
1699,0.0000,0.0000,0.0000,0.0000,0.0000
1700,0.0000,0.0000,0.0000,0.0000,0.0000
1701,0.0000,0.9034,0.1087,0.4325,0.9515
1702,0.0000,0.6439,0.1586,0.0625,0.2555
1703,0.9898,0.0000,0.9793,0.3140,0.0000
1704,0.0000,0.0000,0.0000,0.0000,0.0000
1705,0.7767,0.1927,0.0000,0.0000,0.0000
1706,0.1397,0.6832,0.3772,0.1838,0.3163
1707,0.0000,0.0000,0.6351,0.0000,0.5027
1708,0.9203,0.5910,0.0000,0.5755,0.3045
1709,0.0000,0.8396,0.0266,0.1318,0.2307
1710,0.3606,0.0000,0.3061,0.3581,0.5899
1711,0.0000,0.0000,0.0000,0.0000,0.0000
1712,0.2240,0.0887,0.5935,0.0000,0.2140
1713,0.0535,0.6696,0.0000,0.0000,0.0000
1714,0.3918,0.2955,0.6536,0.4683,0.1551
1715,0.2934,0.4288,0.6824,0.0625,0.0000
1716,0.0000,0.3265,0.0266,0.3236,0.5829
1717,0.0000,0.7633,0.0908,0.6762,0.4972
1718,0.0000,0.8970,0.3872,0.4145,0.4247
1719,0.0201,0.9581,0.0000,0.0625,0.5156
1720,0.0000,0.9777,0.2434,0.9027,0.2140
1721,0.0000,0.9250,0.0908,0.4885,0.8641
1722,0.0000,0.0000,0.0000,0.0000,0.0000
1723,0.0000,0.6161,0.0000,0.0000,0.8895
1724,0.0000,0.0000,0.0000,0.0000,0.0000
1725,0.3886,0.3563,0.0000,0.9535,0.6282
1726,0.1818,0.0000,0.9303,0.0000,0.0000
1727,0.8981,0.7469,0.0000,0.0231,0.0000
1728,0.8198,0.0000,0.0000,0.0000,0.0000
1729,0.9448,0.3734,0.4567,0.5597,0.4638
1730,0.0000,0.0000,0.0000,0.0000,0.8439
1731,0.0000,0.0000,0.0000,0.0000,0.0000
1732,0.0000,0.0000,0.0000,0.0000,0.0000
1733,0.0000,0.0000,0.0000,0.7588,0.1987
1734,0.1085,0.4728,0.2472,0.0000,0.4076
1735,0.4247,0.0000,0.0668,0.0000,0.6892
1736,0.3625,0.0000,0.0000,0.8327,0.0000
1737,0.0000,0.4717,0.5345,0.0000,0.0000
1738,0.0000,0.0000,0.0266,0.7357,0.2390
1739,0.0000,0.0000,0.0000,0.0000,0.0000
1740,0.0000,0.9928,0.0000,0.0000,0.7319
1741,0.0000,0.0000,0.0000,0.0000,0.0000
1742,0.0000,0.2562,0.8271,0.0000,0.3640
1743,0.1313,0.6208,0.0000,0.2513,0.0000
1744,0.3687,0.0000,0.7276,0.3164,0.0000
1745,0.0000,0.0000,0.0000,0.0000,0.0000
1746,0.0000,0.0192,0.0000,0.0000,0.9336
1747,0.3438,0.8900,0.0000,0.5858,0.5254
1748,0.0000,0.0000,0.0000,0.0000,0.0000
1749,0.7852,0.5077,0.8637,0.0000,0.4181
1750,0.1697,0.0000,0.8792,0.0000,0.0000
1751,0.9107,0.2032,0.0000,0.1028,0.3042
1752,0.0000,0.0000,0.0000,0.0000,0.0000
1753,0.0000,0.0000,0.0000,0.0000,0.0000
1754,0.0000,0.0000,0.0000,0.0000,0.0000
1755,0.0000,0.0000,0.0000,0.0000,0.0000
1756,0.0000,0.2875,0.0000,0.6866,0.8076
1757,0.0000,0.0000,0.0000,0.0000,0.0000
1758,0.0000,0.0000,0.0000,0.0000,0.7671
1759,0.0000,0.0000,0.0000,0.0000,0.0000
1760,0.0000,0.8212,0.0000,0.4587,0.3045
1761,0.0000,0.0000,0.0000,0.0000,0.0000
1762,0.0000,0.0000,0.0000,0.0000,0.0000
1763,0.0000,0.0000,0.0000,0.0000,0.0000
1764,0.0000,0.0000,0.0000,0.6221,0.8553
1765,0.2232,0.2117,0.2654,0.7654,0.0789
1766,0.0000,0.0000,0.0000,0.7283,0.0000
1767,0.0000,0.5673,0.9451,0.2189,0.7944
1768,0.5738,0.3567,0.0000,0.0000,0.1551
1769,0.9421,0.0000,0.0000,0.3694,0.0000
1770,0.0000,0.9954,0.3753,0.0000,0.1929
1771,0.0000,0.0000,0.0000,0.0000,0.0000
1772,0.0000,0.0000,0.0000,0.0000,0.0000
1773,0.0000,0.0714,0.4865,0.6703,0.0000
1774,0.0000,0.3201,0.7652,0.3024,0.0000
1775,0.3656,0.0000,0.0000,0.7313,0.2525
1776,0.0000,0.0000,0.2484,0.0000,0.7045
1777,0.0000,0.0000,0.0000,0.0000,0.0000
1778,0.0000,0.0000,0.0000,0.0000,0.0000
1779,0.0000,0.0000,0.0000,0.0000,0.0000
1780,0.1085,0.6672,0.0000,0.5513,0.7166
1781,0.0957,0.6796,0.0000,0.5767,0.8070
1782,0.0000,0.6364,0.4743,0.9705,0.2899
1783,0.0000,0.9849,0.0266,0.3597,0.9654
1784,0.0000,0.4854,0.0000,0.8809,0.0000
1785,0.0000,0.0000,0.0000,0.0000,0.0000
1786,0.1521,0.2593,0.6096,0.0000,0.0000
1787,0.0000,0.0000,0.0000,0.0000,0.0000
1788,0.0000,0.0000,0.0000,0.0000,0.0000
1789,0.2632,0.0000,0.5854,0.8471,0.0000
1790,0.0000,0.0000,0.0000,0.0000,0.0000
1791,0.8828,0.2498,0.0000,0.0000,0.8231
1792,0.0000,0.0000,0.0000,0.0000,0.0000
1793,0.4305,0.8107,0.0000,0.4182,0.4930
1794,0.8419,0.0000,0.2964,0.8132,0.0000
1795,0.1313,0.5959,0.0000,0.1183,0.3728
1796,0.0000,0.2713,0.0000,0.2797,0.7058
1797,0.0000,0.0000,0.0000,0.0000,0.0000
1798,0.9087,0.3068,0.0000,0.1838,0.8580
1799,0.0000,0.0000,0.0000,0.0000,0.0000
1800,0.0000,0.0000,0.0000,0.0000,0.0000
1801,0.2426,0.8232,0.0000,0.8377,0.0000
1802,0.6981,0.0000,0.5516,0.0000,0.0580
1803,0.0000,0.0000,0.0000,0.0000,0.0000
1804,0.0000,0.9194,0.2310,0.1028,0.7696
1805,0.0000,0.0000,0.0000,0.0000,0.0000
1806,0.0000,0.0000,0.0000,0.0000,0.0000
