Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Surname,TotalExpenses,HasExpenses,Transported,AgeImputed,AgeCluster,AgeClusterLabel
1221,1,2,Earth,False,G,188.0,S,TRAPPIST-1e,4.0,False,Alfordonard_1221,0,0,False,4.0,0,C0_0-11
1221,2,2,Earth,False,E,87.0,S,TRAPPIST-1e,20.0,False,Alfordonard_1221,1609,1,False,20.0,1,C1_12-23
1222,1,1,Earth,False,G,183.0,P,TRAPPIST-1e,75.0,False,Hubert_1222,756,1,False,75.0,4,C4_49-79
1223,1,1,Europa,True,C,48.0,S,55 Cancri e,24.0,False,Coweboded_1223,0,0,True,24.0,2,C2_24-34
1225,1,1,Earth,False,F,244.0,P,TRAPPIST-1e,18.0,False,Morrodgers_1225,1402,1,True,18.0,1,C1_12-23
1228,1,2,Mars,True,,,,TRAPPIST-1e,21.0,False,Purle_1228,0,0,True,21.0,1,C1_12-23
1228,2,2,Mars,False,E,89.0,S,TRAPPIST-1e,59.0,False,Purle_1228,1049,1,True,59.0,4,C4_49-79
1229,1,1,Earth,False,F,245.0,P,TRAPPIST-1e,27.0,False,Floydendley_1229,898,1,True,27.0,2,C2_24-34
1230,1,1,Earth,False,G,189.0,S,TRAPPIST-1e,38.0,False,Gainebergan_1230,908,1,False,38.0,3,C3_35-48
1231,1,1,Mars,True,E,77.0,P,TRAPPIST-1e,41.0,False,Emead_1231,0,0,False,41.0,3,C3_35-48
1232,1,2,Europa,True,C,49.0,S,TRAPPIST-1e,36.0,False,Geraing_1232,0,0,True,36.0,3,C3_35-48
1232,2,2,Europa,False,C,49.0,S,55 Cancri e,29.0,False,Geraing_1232,5354,1,False,29.0,2,C2_24-34
1233,1,1,Earth,True,G,184.0,P,PSO J318.5-22,22.0,False,Burryerson_1233,0,0,True,22.0,1,C1_12-23
1234,1,1,Earth,False,F,236.0,S,PSO J318.5-22,23.0,False,Lambles_1234,1250,1,True,23.0,1,C1_12-23
1235,1,1,Earth,False,F,237.0,S,TRAPPIST-1e,32.0,False,Scottuez_1235,1508,1,True,32.0,2,C2_24-34
1236,1,1,Earth,False,F,246.0,P,55 Cancri e,21.0,False,Lancock_1236,658,1,False,21.0,1,C1_12-23
1238,1,2,Europa,False,C,50.0,S,TRAPPIST-1e,26.0,False,Pronfraked_1238,5514,1,True,26.0,2,C2_24-34
1238,2,2,Europa,True,B,53.0,S,TRAPPIST-1e,61.0,False,,0,0,True,61.0,4,C4_49-79
1239,1,1,Earth,False,E,78.0,P,PSO J318.5-22,30.0,False,Klindsey_1239,865,1,True,30.0,2,C2_24-34
1240,1,1,Earth,False,F,238.0,S,TRAPPIST-1e,40.0,False,Bookson_1240,1102,1,True,40.0,3,C3_35-48
1242,1,1,Europa,False,C,48.0,P,55 Cancri e,37.0,False,Clugeadry_1242,5015,1,True,37.0,3,C3_35-48
1243,1,2,Europa,False,A,9.0,P,TRAPPIST-1e,41.0,False,Drivery_1243,6879,1,False,41.0,3,C3_35-48
1243,2,2,Europa,False,A,9.0,P,TRAPPIST-1e,32.0,False,Oderient_1243,8619,1,False,32.0,2,C2_24-34
1246,1,1,Earth,False,G,185.0,P,TRAPPIST-1e,30.0,False,Schmondez_1246,757,1,False,30.0,2,C2_24-34
1248,1,1,Earth,False,F,239.0,S,PSO J318.5-22,27.0,False,Ewiseston_1248,0,0,True,27.0,2,C2_24-34
1250,1,1,Earth,False,F,240.0,S,TRAPPIST-1e,22.0,False,Torrez_1250,645,1,False,22.0,1,C1_12-23
1254,1,2,Mars,False,D,44.0,S,TRAPPIST-1e,54.0,False,Breke_1254,1182,1,False,54.0,4,C4_49-79
1254,2,2,Mars,False,F,241.0,S,TRAPPIST-1e,27.0,False,Breke_1254,1129,1,False,27.0,2,C2_24-34
1255,1,2,Mars,True,F,242.0,S,TRAPPIST-1e,52.0,False,Potte_1255,0,0,True,52.0,4,C4_49-79
1255,2,2,Mars,True,F,242.0,S,TRAPPIST-1e,15.0,False,Potte_1255,0,0,True,15.0,1,C1_12-23
1256,1,1,Mars,False,E,92.0,S,TRAPPIST-1e,27.0,False,Erpie_1256,1297,1,False,27.0,2,C2_24-34
1258,1,1,Europa,False,A,10.0,P,55 Cancri e,30.0,False,Cowsearney_1258,10641,1,False,30.0,2,C2_24-34
1259,1,1,Earth,False,F,243.0,S,TRAPPIST-1e,19.0,False,Mcguirez_1259,761,1,False,19.0,1,C1_12-23
1260,1,1,Earth,True,G,186.0,P,PSO J318.5-22,22.0,False,Scotterkins_1260,0,0,True,22.0,1,C1_12-23
1261,1,1,Europa,False,C,49.0,P,55 Cancri e,43.0,False,Healted_1261,6834,1,False,43.0,3,C3_35-48
1263,1,1,Mars,False,F,244.0,S,TRAPPIST-1e,25.0,False,Vloaf_1263,1156,1,False,25.0,2,C2_24-34
1264,1,1,Earth,False,E,79.0,P,TRAPPIST-1e,51.0,False,Roberrenn_1264,997,1,False,51.0,4,C4_49-79
1267,1,1,Earth,True,G,191.0,S,PSO J318.5-22,34.0,,Jacostaffey_1267,0,0,True,34.0,2,C2_24-34
1269,1,1,Mars,False,E,80.0,P,TRAPPIST-1e,21.0,False,Pane_1269,2082,1,False,21.0,1,C1_12-23
1271,1,1,Earth,True,G,189.0,P,PSO J318.5-22,21.0,False,Hubbarrison_1271,0,0,False,21.0,1,C1_12-23
1273,1,1,Earth,False,F,246.0,S,TRAPPIST-1e,23.0,False,Cruzaley_1273,759,1,False,23.0,1,C1_12-23
1274,1,1,Earth,False,F,254.0,P,55 Cancri e,38.0,False,Willangsey_1274,804,1,False,38.0,3,C3_35-48
1278,1,1,Earth,True,G,190.0,P,TRAPPIST-1e,30.0,False,Howayery_1278,0,0,False,30.0,2,C2_24-34
1279,1,1,Europa,True,C,50.0,P,55 Cancri e,31.0,False,Dynigic_1279,0,0,True,31.0,2,C2_24-34
1280,1,1,Earth,False,F,257.0,P,PSO J318.5-22,44.0,False,Leton_1280,660,1,True,44.0,3,C3_35-48
1281,1,1,Earth,True,G,193.0,S,TRAPPIST-1e,14.0,False,Tranciams_1281,0,0,False,14.0,1,C1_12-23
1282,1,1,Earth,True,G,191.0,P,PSO J318.5-22,18.0,,Handertiz_1282,0,0,False,18.0,1,C1_12-23
1283,1,1,Earth,False,G,194.0,S,TRAPPIST-1e,19.0,False,Burchanez_1283,721,1,False,19.0,1,C1_12-23
1284,1,1,Mars,True,F,247.0,S,,,False,Knité_1284,0,0,True,27.0,2,C2_24-34
1285,1,1,Earth,False,F,258.0,P,55 Cancri e,36.0,False,Weaverays_1285,717,1,False,36.0,3,C3_35-48
1286,1,1,Mars,True,F,248.0,S,TRAPPIST-1e,10.0,False,Fache_1286,0,0,True,10.0,0,C0_0-11
1287,1,3,Mars,True,F,259.0,P,TRAPPIST-1e,1.0,False,Pimne_1287,0,0,True,1.0,0,C0_0-11
1287,2,3,Mars,True,F,259.0,P,55 Cancri e,4.0,False,,0,0,True,4.0,0,C0_0-11
1287,3,3,Mars,False,F,259.0,P,TRAPPIST-1e,21.0,False,Pimne_1287,1861,1,False,21.0,1,C1_12-23
1288,1,1,Earth,False,G,192.0,P,TRAPPIST-1e,24.0,False,Flemaney_1288,621,1,False,24.0,2,C2_24-34
1289,1,2,Earth,False,G,195.0,S,TRAPPIST-1e,8.0,False,Fultz_1289,0,0,False,8.0,0,C0_0-11
1289,2,2,Earth,False,G,195.0,S,TRAPPIST-1e,18.0,False,Fultz_1289,810,1,False,18.0,1,C1_12-23
1291,1,1,Mars,False,F,260.0,P,TRAPPIST-1e,33.0,False,Ponie_1291,1821,1,False,33.0,2,C2_24-34
1292,1,2,Europa,False,B,55.0,S,55 Cancri e,31.0,True,Conale_1292,31074,1,True,31.0,2,C2_24-34
1292,2,2,Europa,False,B,55.0,S,TRAPPIST-1e,43.0,False,Conale_1292,1596,1,True,43.0,3,C3_35-48
1293,1,1,Earth,False,F,261.0,P,TRAPPIST-1e,20.0,False,Bertsontry_1293,797,1,False,20.0,1,C1_12-23
1294,1,3,Europa,True,A,14.0,S,TRAPPIST-1e,28.0,False,Gulcepusy_1294,0,0,True,28.0,2,C2_24-34
1294,2,3,Europa,True,A,14.0,S,PSO J318.5-22,30.0,False,Plegred_1294,0,0,True,30.0,2,C2_24-34
1294,3,3,Europa,False,A,14.0,S,TRAPPIST-1e,28.0,True,Gulcepusy_1294,0,0,False,28.0,2,C2_24-34
1295,1,1,Earth,,,,,TRAPPIST-1e,19.0,False,Vaught_1295,787,1,False,19.0,1,C1_12-23
1299,1,1,Earth,False,F,250.0,S,TRAPPIST-1e,22.0,False,Moodsey_1299,680,1,True,22.0,1,C1_12-23
1300,1,1,Earth,False,F,251.0,S,55 Cancri e,27.0,False,Robins_1300,694,1,False,27.0,2,C2_24-34
1302,1,1,Mars,False,D,45.0,S,55 Cancri e,22.0,False,Erry_1302,5487,1,True,22.0,1,C1_12-23
1304,1,6,Earth,True,E,82.0,P,55 Cancri e,2.0,False,Quinnedy_1304,0,0,True,2.0,0,C0_0-11
1304,2,6,Earth,False,E,82.0,P,TRAPPIST-1e,4.0,False,Carrishley_1304,0,0,False,4.0,0,C0_0-11
1304,3,6,Earth,False,E,82.0,P,TRAPPIST-1e,10.0,False,Quinnedy_1304,0,0,False,10.0,0,C0_0-11
1304,4,6,Earth,False,E,82.0,P,TRAPPIST-1e,9.0,False,Powenoble_1304,0,0,True,9.0,0,C0_0-11
1304,5,6,Earth,True,E,82.0,P,TRAPPIST-1e,37.0,False,Powenoble_1304,0,0,False,37.0,3,C3_35-48
1304,6,6,Earth,False,E,82.0,P,PSO J318.5-22,2.0,False,Powenoble_1304,0,0,True,2.0,0,C0_0-11
1306,1,2,Europa,False,B,56.0,S,TRAPPIST-1e,44.0,False,Irintious_1306,5388,1,True,44.0,3,C3_35-48
1306,2,2,Europa,False,B,56.0,S,55 Cancri e,11.0,False,Irintious_1306,0,0,True,11.0,0,C0_0-11
1307,1,1,Earth,True,G,193.0,P,TRAPPIST-1e,22.0,False,Norrison_1307,0,0,False,22.0,1,C1_12-23
1308,1,4,Europa,True,,,,55 Cancri e,40.0,False,Plegred_1308,0,0,True,40.0,3,C3_35-48
1308,2,4,Europa,False,E,94.0,S,55 Cancri e,30.0,False,Plegred_1308,14242,1,False,30.0,2,C2_24-34
1308,3,4,Europa,False,E,94.0,S,55 Cancri e,37.0,False,Plegred_1308,3643,1,False,37.0,3,C3_35-48
1308,4,4,Europa,True,E,94.0,S,55 Cancri e,26.0,False,Plegred_1308,0,0,True,26.0,2,C2_24-34
1309,1,1,Earth,False,F,264.0,P,TRAPPIST-1e,19.0,False,Gordond_1309,784,1,True,19.0,1,C1_12-23
1310,1,1,Europa,False,C,52.0,S,TRAPPIST-1e,57.0,False,Coillery_1310,5989,1,False,57.0,4,C4_49-79
1311,1,3,Mars,False,F,265.0,P,,1.0,False,Make_1311,0,0,True,1.0,0,C0_0-11
1311,2,3,Mars,False,F,265.0,P,TRAPPIST-1e,17.0,False,Make_1311,1287,1,False,17.0,1,C1_12-23
1311,3,3,Mars,False,D,43.0,P,TRAPPIST-1e,26.0,False,Make_1311,2577,1,False,26.0,2,C2_24-34
1312,1,1,Earth,True,G,194.0,P,55 Cancri e,21.0,False,Blandez_1312,0,0,True,21.0,1,C1_12-23
1316,1,2,Europa,True,E,95.0,S,TRAPPIST-1e,28.0,False,Quelfly_1316,0,0,True,28.0,2,C2_24-34
1316,2,2,Europa,False,E,95.0,S,55 Cancri e,36.0,False,Quelfly_1316,5600,1,False,36.0,3,C3_35-48
1317,1,1,Mars,False,F,266.0,P,TRAPPIST-1e,25.0,False,Tité_1317,2598,1,False,25.0,2,C2_24-34
1322,1,1,Earth,True,G,196.0,P,TRAPPIST-1e,40.0,False,Masquez_1322,0,0,True,40.0,3,C3_35-48
1323,1,1,Earth,True,F,267.0,P,55 Cancri e,23.0,False,Gamberson_1323,0,0,True,23.0,1,C1_12-23
1324,1,3,Earth,True,G,199.0,S,55 Cancri e,2.0,False,Gilleyons_1324,0,0,False,2.0,0,C0_0-11
1324,2,3,Earth,False,G,199.0,S,55 Cancri e,10.0,False,Gilleyons_1324,0,0,False,10.0,0,C0_0-11
1324,3,3,Earth,True,G,199.0,S,TRAPPIST-1e,43.0,False,Gilleyons_1324,0,0,True,43.0,3,C3_35-48
1325,1,3,Earth,True,E,97.0,S,TRAPPIST-1e,0.0,False,Barbes_1325,0,0,True,0.0,0,C0_0-11
1325,2,3,Earth,False,E,97.0,S,TRAPPIST-1e,24.0,False,Barbes_1325,906,1,False,24.0,2,C2_24-34
1325,3,3,Earth,True,E,97.0,S,TRAPPIST-1e,42.0,False,Barbes_1325,0,0,True,42.0,3,C3_35-48
1326,1,2,Mars,False,F,257.0,S,TRAPPIST-1e,30.0,False,Gelte_1326,2597,1,False,30.0,2,C2_24-34
1326,2,2,Mars,False,F,257.0,S,TRAPPIST-1e,19.0,False,Gelte_1326,1767,1,False,19.0,1,C1_12-23
1328,1,1,Earth,True,G,198.0,P,TRAPPIST-1e,26.0,False,Rigginsen_1328,0,0,False,26.0,2,C2_24-34
1330,1,2,Mars,False,D,46.0,S,TRAPPIST-1e,47.0,False,Mare_1330,1056,1,False,47.0,3,C3_35-48
1330,2,2,Mars,False,D,46.0,S,TRAPPIST-1e,28.0,False,Datty_1330,1264,1,True,28.0,2,C2_24-34
1331,1,1,Earth,True,G,200.0,S,PSO J318.5-22,24.0,False,Alshipson_1331,0,0,True,24.0,2,C2_24-34
1332,1,1,Earth,False,E,98.0,S,TRAPPIST-1e,29.0,False,Hurchez_1332,792,1,False,29.0,2,C2_24-34
1333,1,1,Earth,False,F,269.0,P,PSO J318.5-22,32.0,False,Fryes_1333,741,1,False,32.0,2,C2_24-34
1335,1,1,Earth,True,G,199.0,P,TRAPPIST-1e,44.0,False,Moodsey_1335,0,0,False,44.0,3,C3_35-48
1336,1,1,Earth,True,G,201.0,S,TRAPPIST-1e,17.0,False,,0,0,True,17.0,1,C1_12-23
1337,1,1,Earth,,F,258.0,S,55 Cancri e,35.0,False,Shermann_1337,1403,1,False,35.0,3,C3_35-48
1340,1,1,Earth,True,G,203.0,S,TRAPPIST-1e,23.0,False,Harrenoldez_1340,0,0,False,23.0,1,C1_12-23
1342,1,1,Earth,False,G,200.0,P,TRAPPIST-1e,34.0,False,Mayder_1342,884,1,False,34.0,2,C2_24-34
1345,1,1,Earth,False,F,260.0,S,TRAPPIST-1e,25.0,False,Flowensley_1345,1913,1,False,25.0,2,C2_24-34
1347,1,1,,False,F,271.0,P,TRAPPIST-1e,67.0,False,Horners_1347,762,1,True,67.0,4,C4_49-79
1348,1,2,Europa,False,B,57.0,S,TRAPPIST-1e,22.0,False,Balightal_1348,4869,1,False,22.0,1,C1_12-23
1348,2,2,Europa,True,B,57.0,S,TRAPPIST-1e,,False,Balightal_1348,0,0,True,27.0,2,C2_24-34
1350,1,4,Earth,True,G,206.0,S,55 Cancri e,27.0,False,Cleang_1350,0,0,True,27.0,2,C2_24-34
1350,2,4,Earth,False,F,261.0,S,TRAPPIST-1e,14.0,False,Cleang_1350,2149,1,False,14.0,1,C1_12-23
1350,3,4,Earth,False,G,206.0,S,PSO J318.5-22,42.0,False,Cleang_1350,807,1,False,42.0,3,C3_35-48
1350,4,4,Earth,True,G,206.0,S,PSO J318.5-22,19.0,False,Cleang_1350,0,0,False,19.0,1,C1_12-23
1351,1,1,Earth,False,G,202.0,P,TRAPPIST-1e,22.0,False,,0,0,False,22.0,1,C1_12-23
1352,1,1,Mars,False,F,272.0,P,TRAPPIST-1e,31.0,False,Gerry_1352,1486,1,False,31.0,2,C2_24-34
1353,1,4,Mars,False,F,262.0,S,TRAPPIST-1e,10.0,False,Tepie_1353,0,0,True,10.0,0,C0_0-11
1353,2,4,Mars,False,F,262.0,S,TRAPPIST-1e,39.0,False,Tepie_1353,2598,1,False,39.0,3,C3_35-48
1353,3,4,Mars,True,F,262.0,S,TRAPPIST-1e,41.0,False,Tepie_1353,0,0,True,41.0,3,C3_35-48
1353,4,4,Mars,False,F,262.0,S,TRAPPIST-1e,0.0,False,Tepie_1353,0,0,True,0.0,0,C0_0-11
1355,1,1,Earth,True,G,203.0,P,PSO J318.5-22,22.0,False,Paynard_1355,0,0,True,22.0,1,C1_12-23
1356,1,1,Earth,False,G,207.0,S,TRAPPIST-1e,21.0,False,Rothewson_1356,888,1,False,21.0,1,C1_12-23
1357,1,1,Mars,True,D,48.0,S,TRAPPIST-1e,40.0,False,Stre_1357,0,0,True,40.0,3,C3_35-48
1360,1,1,Earth,False,E,100.0,S,TRAPPIST-1e,25.0,False,Blandez_1360,997,1,True,25.0,2,C2_24-34
1362,1,1,Earth,False,F,265.0,S,TRAPPIST-1e,23.0,False,,1389,1,False,23.0,1,C1_12-23
1365,1,2,Europa,False,B,58.0,S,55 Cancri e,33.0,False,Exnutch_1365,6264,1,False,33.0,2,C2_24-34
1365,2,2,Europa,True,B,58.0,S,TRAPPIST-1e,20.0,False,Exnutch_1365,0,0,True,20.0,1,C1_12-23
1366,1,1,Earth,True,G,206.0,P,55 Cancri e,40.0,False,Hestes_1366,0,0,True,40.0,3,C3_35-48
1368,1,1,Earth,True,G,208.0,P,TRAPPIST-1e,27.0,False,Lanks_1368,0,0,False,27.0,2,C2_24-34
1370,1,1,Earth,False,E,102.0,S,TRAPPIST-1e,21.0,False,Waterson_1370,991,1,False,21.0,1,C1_12-23
1371,1,1,Mars,,D,44.0,P,TRAPPIST-1e,25.0,False,Kuche_1371,1057,1,False,25.0,2,C2_24-34
1375,1,2,Earth,False,G,208.0,S,TRAPPIST-1e,2.0,False,Sykess_1375,0,0,False,2.0,0,C0_0-11
1375,2,2,Earth,False,F,267.0,S,TRAPPIST-1e,19.0,False,Sykess_1375,949,1,False,19.0,1,C1_12-23
1376,1,1,Earth,True,G,211.0,P,TRAPPIST-1e,41.0,False,Delez_1376,0,0,False,41.0,3,C3_35-48
1377,1,1,Europa,False,C,52.0,P,TRAPPIST-1e,43.0,False,Coniple_1377,3524,1,True,43.0,3,C3_35-48
1378,1,2,Earth,False,G,212.0,P,TRAPPIST-1e,19.0,False,Caineson_1378,836,1,False,19.0,1,C1_12-23
1378,2,2,Earth,False,F,275.0,P,TRAPPIST-1e,22.0,False,Caineson_1378,1004,1,True,22.0,1,C1_12-23
1379,1,1,Earth,False,F,268.0,S,TRAPPIST-1e,16.0,False,Mcgowaymond_1379,803,1,False,16.0,1,C1_12-23
1380,1,1,Europa,False,C,53.0,S,55 Cancri e,42.0,False,Fuleng_1380,6360,1,False,42.0,3,C3_35-48
1381,1,1,Earth,True,G,209.0,S,PSO J318.5-22,20.0,False,Hoopez_1381,0,0,True,20.0,1,C1_12-23
1382,1,1,Earth,False,E,104.0,S,,35.0,False,Daughttley_1382,1609,1,False,35.0,3,C3_35-48
1383,1,1,Europa,True,D,49.0,S,TRAPPIST-1e,53.0,False,Resendent_1383,0,0,True,53.0,4,C4_49-79
1384,1,5,Earth,False,E,105.0,S,TRAPPIST-1e,17.0,False,Mayods_1384,976,1,False,17.0,1,C1_12-23
1384,2,5,Earth,True,G,210.0,S,TRAPPIST-1e,6.0,False,Mayods_1384,0,0,False,6.0,0,C0_0-11
1384,3,5,Earth,False,F,269.0,S,TRAPPIST-1e,22.0,False,Mayods_1384,810,1,True,22.0,1,C1_12-23
1384,4,5,Earth,False,F,269.0,S,TRAPPIST-1e,41.0,False,Mayods_1384,803,1,True,41.0,3,C3_35-48
1384,5,5,Earth,False,E,105.0,S,,19.0,False,Mayods_1384,699,1,True,19.0,1,C1_12-23
1385,1,1,,False,G,213.0,P,TRAPPIST-1e,39.0,False,Foxter_1385,708,1,False,39.0,3,C3_35-48
1386,1,1,Earth,True,G,214.0,P,TRAPPIST-1e,23.0,False,Polliamposs_1386,0,0,True,23.0,1,C1_12-23
1387,1,1,Mars,False,E,85.0,P,TRAPPIST-1e,31.0,False,Hacle_1387,1368,1,False,31.0,2,C2_24-34
1389,1,1,Earth,True,G,212.0,S,55 Cancri e,38.0,False,Lowelliott_1389,0,0,True,38.0,3,C3_35-48
1390,1,1,Earth,True,G,215.0,P,PSO J318.5-22,1.0,False,Meltoney_1390,0,0,True,1.0,0,C0_0-11
1391,1,3,Mars,True,F,276.0,P,TRAPPIST-1e,13.0,False,Apie_1391,0,0,True,13.0,1,C1_12-23
1391,2,3,Mars,False,F,276.0,P,TRAPPIST-1e,21.0,False,Apie_1391,1213,1,False,21.0,1,C1_12-23
1391,3,3,Mars,False,F,276.0,P,,44.0,False,Apie_1391,1048,1,False,44.0,3,C3_35-48
1393,1,2,Mars,False,F,270.0,S,TRAPPIST-1e,36.0,False,Kake_1393,2258,1,False,36.0,3,C3_35-48
1393,2,2,Mars,False,F,270.0,S,TRAPPIST-1e,19.0,False,,2599,1,False,19.0,1,C1_12-23
1395,1,1,Earth,False,G,214.0,S,TRAPPIST-1e,7.0,False,Fryes_1395,0,0,True,7.0,0,C0_0-11
1397,1,1,Earth,False,F,271.0,S,TRAPPIST-1e,39.0,False,Hodes_1397,1065,1,False,39.0,3,C3_35-48
1398,1,1,Earth,False,G,216.0,P,TRAPPIST-1e,28.0,False,Cookentaney_1398,888,1,True,28.0,2,C2_24-34
1399,1,1,Earth,False,F,272.0,S,TRAPPIST-1e,28.0,False,Popelase_1399,1149,1,False,28.0,2,C2_24-34
1400,1,1,Earth,True,G,217.0,P,55 Cancri e,14.0,False,Colleruces_1400,0,0,True,14.0,1,C1_12-23
1401,1,1,Earth,,G,218.0,P,TRAPPIST-1e,18.0,False,Burtiz_1401,810,1,False,18.0,1,C1_12-23
1402,1,2,Earth,True,G,215.0,S,PSO J318.5-22,23.0,False,Blacks_1402,0,0,True,23.0,1,C1_12-23
1402,2,2,Earth,True,G,215.0,S,55 Cancri e,33.0,False,Blacks_1402,0,0,True,33.0,2,C2_24-34
1403,1,1,Earth,False,E,86.0,P,TRAPPIST-1e,18.0,False,Coopelandez_1403,1656,1,False,18.0,1,C1_12-23
1404,1,2,Europa,False,B,60.0,S,TRAPPIST-1e,47.0,False,Mornaned_1404,4312,1,False,47.0,3,C3_35-48
1404,2,2,Europa,False,,,,TRAPPIST-1e,42.0,False,Mornaned_1404,4234,1,False,42.0,3,C3_35-48
1406,1,1,Mars,False,E,106.0,S,TRAPPIST-1e,17.0,False,Gres_1406,1049,1,False,17.0,1,C1_12-23
1407,1,2,Earth,False,F,278.0,P,TRAPPIST-1e,21.0,False,Foxter_1407,776,1,False,21.0,1,C1_12-23
1407,2,2,Earth,False,F,278.0,P,PSO J318.5-22,17.0,False,Foxter_1407,634,1,True,17.0,1,C1_12-23
1408,1,1,Earth,False,G,216.0,S,PSO J318.5-22,26.0,False,Fulloydez_1408,774,1,False,26.0,2,C2_24-34
1410,1,1,Earth,False,F,279.0,P,TRAPPIST-1e,23.0,False,Lerez_1410,1585,1,False,23.0,1,C1_12-23
1412,1,1,Earth,False,G,217.0,S,55 Cancri e,15.0,False,Winsley_1412,832,1,False,15.0,1,C1_12-23
1413,1,1,Earth,True,G,218.0,S,PSO J318.5-22,18.0,False,Nichoan_1413,0,0,False,18.0,1,C1_12-23
1414,1,1,Earth,False,F,280.0,P,TRAPPIST-1e,65.0,False,Kinson_1414,2175,1,False,65.0,4,C4_49-79
1415,1,1,Europa,False,D,45.0,P,55 Cancri e,33.0,False,Higast_1415,2073,1,True,33.0,2,C2_24-34
1416,1,1,Earth,True,G,219.0,P,TRAPPIST-1e,27.0,False,Macdonadows_1416,0,0,False,27.0,2,C2_24-34
1417,1,1,Europa,False,C,54.0,S,TRAPPIST-1e,41.0,False,Spedlinale_1417,5062,1,False,41.0,3,C3_35-48
1419,1,1,Mars,False,F,273.0,S,TRAPPIST-1e,42.0,False,Apeau_1419,2624,1,False,42.0,3,C3_35-48
1420,1,1,Mars,True,E,108.0,S,TRAPPIST-1e,,False,Shbre_1420,0,0,False,27.0,2,C2_24-34
1421,1,2,Mars,False,F,274.0,S,TRAPPIST-1e,37.0,False,Cres_1421,7327,1,False,37.0,3,C3_35-48
1421,2,2,Mars,False,F,274.0,S,55 Cancri e,17.0,False,Cres_1421,1139,1,False,17.0,1,C1_12-23
1423,1,3,Europa,True,B,61.0,S,TRAPPIST-1e,24.0,False,Asoppor_1423,0,0,True,24.0,2,C2_24-34
1423,2,3,Europa,True,B,61.0,S,TRAPPIST-1e,39.0,False,Asoppor_1423,0,0,True,39.0,3,C3_35-48
1423,3,3,Europa,True,B,61.0,S,55 Cancri e,59.0,False,Rodwative_1423,0,0,True,59.0,4,C4_49-79
1424,1,5,Europa,True,B,47.0,P,TRAPPIST-1e,32.0,False,Sageng_1424,0,0,True,32.0,2,C2_24-34
1424,2,5,Europa,False,B,47.0,P,55 Cancri e,29.0,False,Sageng_1424,6914,1,False,29.0,2,C2_24-34
1424,3,5,Europa,False,B,47.0,P,TRAPPIST-1e,8.0,False,Sageng_1424,0,0,True,8.0,0,C0_0-11
1424,4,5,Europa,False,B,47.0,P,55 Cancri e,28.0,False,Sageng_1424,5072,1,True,28.0,2,C2_24-34
1424,5,5,Europa,True,B,47.0,P,TRAPPIST-1e,35.0,False,Sageng_1424,0,0,True,35.0,3,C3_35-48
1425,1,3,Earth,False,F,282.0,P,TRAPPIST-1e,24.0,False,Adavisons_1425,827,1,False,24.0,2,C2_24-34
1425,2,3,Earth,True,G,220.0,P,TRAPPIST-1e,1.0,False,Adavisons_1425,0,0,True,1.0,0,C0_0-11
1425,3,3,Earth,True,G,220.0,P,TRAPPIST-1e,4.0,False,Adavisons_1425,0,0,True,4.0,0,C0_0-11
1426,1,1,Europa,True,D,46.0,P,55 Cancri e,28.0,False,Drelcate_1426,0,0,True,28.0,2,C2_24-34
1427,1,2,Mars,True,F,275.0,S,,46.0,False,Pead_1427,0,0,True,46.0,3,C3_35-48
1427,2,2,Mars,False,F,275.0,S,TRAPPIST-1e,67.0,False,Pead_1427,2416,1,False,67.0,4,C4_49-79
1428,1,1,Earth,False,E,109.0,S,TRAPPIST-1e,44.0,False,Hanghanson_1428,788,1,False,44.0,3,C3_35-48
1430,1,1,Earth,False,F,283.0,P,TRAPPIST-1e,14.0,False,Popez_1430,2485,1,False,14.0,1,C1_12-23
1431,1,1,Earth,False,G,221.0,P,TRAPPIST-1e,23.0,False,Ments_1431,969,1,True,23.0,1,C1_12-23
1433,1,1,Earth,True,G,219.0,S,TRAPPIST-1e,51.0,False,Noeley_1433,0,0,False,51.0,4,C4_49-79
1434,1,3,Earth,False,G,222.0,P,TRAPPIST-1e,20.0,False,Cartez_1434,722,1,False,20.0,1,C1_12-23
1434,2,3,Earth,False,,,,TRAPPIST-1e,0.0,False,Cartez_1434,0,0,True,0.0,0,C0_0-11
1434,3,3,Earth,True,G,222.0,P,TRAPPIST-1e,0.0,False,Cartez_1434,0,0,False,0.0,0,C0_0-11
1435,1,1,Earth,False,G,223.0,P,,23.0,False,Gilleranks_1435,705,1,False,23.0,1,C1_12-23
1438,1,1,Earth,False,E,89.0,P,TRAPPIST-1e,24.0,False,Sancasey_1438,791,1,False,24.0,2,C2_24-34
1439,1,2,Mars,False,F,279.0,S,TRAPPIST-1e,41.0,False,Lette_1439,1286,1,False,41.0,3,C3_35-48
1439,2,2,Mars,False,D,52.0,S,TRAPPIST-1e,30.0,False,Lette_1439,962,1,False,30.0,2,C2_24-34
1440,1,1,Earth,False,F,280.0,S,TRAPPIST-1e,27.0,False,Mcleaney_1440,2525,1,False,27.0,2,C2_24-34
1442,1,1,Earth,True,G,220.0,S,PSO J318.5-22,13.0,False,Pughanders_1442,0,0,True,13.0,1,C1_12-23
1443,1,1,Earth,True,G,225.0,P,TRAPPIST-1e,16.0,False,Jimes_1443,0,0,True,16.0,1,C1_12-23
